,Name,Grade,Moves,Holdsets,Id
404,"RIGHTNESS, PT.3",6C+,"[{'Id': 1697875, 'Description': 'E15', 'IsStart': False, 'IsEnd': False}, {'Id': 1697876, 'Description': 'H18', 'IsStart': False, 'IsEnd': True}, {'Id': 1697877, 'Description': 'H5', 'IsStart': True, 'IsEnd': False}, {'Id': 1697878, 'Description': 'I10', 'IsStart': False, 'IsEnd': False}, {'Id': 1697879, 'Description': 'I12', 'IsStart': False, 'IsEnd': False}, {'Id': 1697880, 'Description': 'J7', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",49191
405,SHAKEDOWN STREET,6C+,"[{'Id': 1864922, 'Description': 'A5', 'IsStart': True, 'IsEnd': False}, {'Id': 1864923, 'Description': 'B11', 'IsStart': False, 'IsEnd': False}, {'Id': 1864924, 'Description': 'B8', 'IsStart': False, 'IsEnd': False}, {'Id': 1864925, 'Description': 'D6', 'IsStart': True, 'IsEnd': False}, {'Id': 1864926, 'Description': 'E15', 'IsStart': False, 'IsEnd': False}, {'Id': 1864927, 'Description': 'F11', 'IsStart': False, 'IsEnd': False}, {'Id': 1864928, 'Description': 'I14', 'IsStart': False, 'IsEnd': False}, {'Id': 1864929, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",106424
406,SITTING BULL,6C+,"[{'Id': 1531117, 'Description': 'B3', 'IsStart': True, 'IsEnd': False}, {'Id': 1531118, 'Description': 'D3', 'IsStart': True, 'IsEnd': False}, {'Id': 1531119, 'Description': 'B9', 'IsStart': False, 'IsEnd': False}, {'Id': 1531120, 'Description': 'B10', 'IsStart': False, 'IsEnd': False}, {'Id': 1531121, 'Description': 'E13', 'IsStart': False, 'IsEnd': False}, {'Id': 1531122, 'Description': 'E15', 'IsStart': False, 'IsEnd': False}, {'Id': 1531123, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",49576
407,SOFT THE PUZZLE,6C+,"[{'Id': 1751649, 'Description': 'E6', 'IsStart': True, 'IsEnd': False}, {'Id': 1751650, 'Description': 'G9', 'IsStart': False, 'IsEnd': False}, {'Id': 1751651, 'Description': 'G10', 'IsStart': False, 'IsEnd': False}, {'Id': 1751652, 'Description': 'J5', 'IsStart': False, 'IsEnd': False}, {'Id': 1751653, 'Description': 'I12', 'IsStart': False, 'IsEnd': False}, {'Id': 1751654, 'Description': 'H16', 'IsStart': False, 'IsEnd': False}, {'Id': 1751655, 'Description': 'E18', 'IsStart': False, 'IsEnd': True}, {'Id': 1751656, 'Description': 'F14', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",321511
408,SWING HARD,6C+,"[{'Id': 1528315, 'Description': 'G4', 'IsStart': True, 'IsEnd': False}, {'Id': 1528316, 'Description': 'C10', 'IsStart': False, 'IsEnd': False}, {'Id': 1528317, 'Description': 'I12', 'IsStart': False, 'IsEnd': False}, {'Id': 1528318, 'Description': 'H8', 'IsStart': False, 'IsEnd': False}, {'Id': 1528319, 'Description': 'F14', 'IsStart': False, 'IsEnd': False}, {'Id': 1528320, 'Description': 'G18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",41345
409,TESS,6C+,"[{'Id': 1518065, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1518066, 'Description': 'I5', 'IsStart': True, 'IsEnd': False}, {'Id': 1518067, 'Description': 'F9', 'IsStart': False, 'IsEnd': False}, {'Id': 1518068, 'Description': 'C10', 'IsStart': False, 'IsEnd': False}, {'Id': 1518069, 'Description': 'F11', 'IsStart': False, 'IsEnd': False}, {'Id': 1518070, 'Description': 'C14', 'IsStart': False, 'IsEnd': False}, {'Id': 1518071, 'Description': 'C15', 'IsStart': False, 'IsEnd': False}, {'Id': 1518072, 'Description': 'E18', 'IsStart': False, 'IsEnd': True}, {'Id': 1518073, 'Description': 'E18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",19224
410,TIJUANA,6C+,"[{'Id': 1604182, 'Description': 'B3', 'IsStart': True, 'IsEnd': False}, {'Id': 1604183, 'Description': 'A5', 'IsStart': True, 'IsEnd': False}, {'Id': 1604184, 'Description': 'E10', 'IsStart': False, 'IsEnd': False}, {'Id': 1604185, 'Description': 'D11', 'IsStart': False, 'IsEnd': False}, {'Id': 1604186, 'Description': 'C7', 'IsStart': False, 'IsEnd': False}, {'Id': 1604187, 'Description': 'G14', 'IsStart': False, 'IsEnd': False}, {'Id': 1604188, 'Description': 'E16', 'IsStart': False, 'IsEnd': False}, {'Id': 1604189, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",260849
411,TOE HOOK,6C+,"[{'Id': 1537235, 'Description': 'D5', 'IsStart': True, 'IsEnd': False}, {'Id': 1537236, 'Description': 'I6', 'IsStart': True, 'IsEnd': False}, {'Id': 1537237, 'Description': 'H11', 'IsStart': False, 'IsEnd': False}, {'Id': 1537238, 'Description': 'F14', 'IsStart': False, 'IsEnd': False}, {'Id': 1537239, 'Description': 'G9', 'IsStart': False, 'IsEnd': False}, {'Id': 1537240, 'Description': 'B3', 'IsStart': False, 'IsEnd': False}, {'Id': 1537241, 'Description': 'G18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",67296
412,WAHOO,6C+,"[{'Id': 1697922, 'Description': 'B11', 'IsStart': False, 'IsEnd': False}, {'Id': 1697923, 'Description': 'D18', 'IsStart': False, 'IsEnd': True}, {'Id': 1697924, 'Description': 'D15', 'IsStart': False, 'IsEnd': False}, {'Id': 1697925, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1697926, 'Description': 'H10', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",39074
413,XENOMORPH,6C+,"[{'Id': 1559176, 'Description': 'B3', 'IsStart': True, 'IsEnd': False}, {'Id': 1559177, 'Description': 'C7', 'IsStart': False, 'IsEnd': False}, {'Id': 1559178, 'Description': 'H8', 'IsStart': False, 'IsEnd': False}, {'Id': 1559179, 'Description': 'H11', 'IsStart': False, 'IsEnd': False}, {'Id': 1559180, 'Description': 'G15', 'IsStart': False, 'IsEnd': False}, {'Id': 1559181, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",137242
414,ç´™ä¸€é‡ -KAMI HITOE-,6C+,"[{'Id': 1695370, 'Description': 'D18', 'IsStart': False, 'IsEnd': True}, {'Id': 1695371, 'Description': 'E6', 'IsStart': True, 'IsEnd': False}, {'Id': 1695372, 'Description': 'F14', 'IsStart': False, 'IsEnd': False}, {'Id': 1695373, 'Description': 'G2', 'IsStart': True, 'IsEnd': False}, {'Id': 1695374, 'Description': 'G17', 'IsStart': False, 'IsEnd': False}, {'Id': 1695375, 'Description': 'H10', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",118028
415,1817,6C,"[{'Id': 1698120, 'Description': 'A18', 'IsStart': False, 'IsEnd': True}, {'Id': 1698121, 'Description': 'B16', 'IsStart': False, 'IsEnd': False}, {'Id': 1698122, 'Description': 'E11', 'IsStart': False, 'IsEnd': False}, {'Id': 1698123, 'Description': 'E13', 'IsStart': False, 'IsEnd': False}, {'Id': 1698124, 'Description': 'F7', 'IsStart': False, 'IsEnd': False}, {'Id': 1698125, 'Description': 'H5', 'IsStart': True, 'IsEnd': False}, {'Id': 1698126, 'Description': 'J10', 'IsStart': False, 'IsEnd': False}, {'Id': 1698127, 'Description': 'K5', 'IsStart': True, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",306776
416,ACG30,6C,"[{'Id': 1842110, 'Description': 'C5', 'IsStart': True, 'IsEnd': False}, {'Id': 1842111, 'Description': 'D11', 'IsStart': False, 'IsEnd': False}, {'Id': 1842112, 'Description': 'E8', 'IsStart': False, 'IsEnd': False}, {'Id': 1842113, 'Description': 'F11', 'IsStart': False, 'IsEnd': False}, {'Id': 1842114, 'Description': 'G6', 'IsStart': True, 'IsEnd': False}, {'Id': 1842115, 'Description': 'G15', 'IsStart': False, 'IsEnd': False}, {'Id': 1842116, 'Description': 'I14', 'IsStart': False, 'IsEnd': False}, {'Id': 1842117, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",34005
417,ACG4,6C,"[{'Id': 1864916, 'Description': 'B8', 'IsStart': False, 'IsEnd': False}, {'Id': 1864917, 'Description': 'D12', 'IsStart': False, 'IsEnd': False}, {'Id': 1864918, 'Description': 'E15', 'IsStart': False, 'IsEnd': False}, {'Id': 1864919, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1864920, 'Description': 'G2', 'IsStart': True, 'IsEnd': False}, {'Id': 1864921, 'Description': 'G18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}]",20451
418,ACG6 WAS TOO HARD,6C,"[{'Id': 1544673, 'Description': 'H5', 'IsStart': True, 'IsEnd': False}, {'Id': 1544674, 'Description': 'K5', 'IsStart': True, 'IsEnd': False}, {'Id': 1544675, 'Description': 'H10', 'IsStart': False, 'IsEnd': False}, {'Id': 1544676, 'Description': 'C13', 'IsStart': False, 'IsEnd': False}, {'Id': 1544677, 'Description': 'E16', 'IsStart': False, 'IsEnd': False}, {'Id': 1544678, 'Description': 'D18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",89571
419,ARIGGARI,6C,"[{'Id': 1680063, 'Description': 'B11', 'IsStart': False, 'IsEnd': False}, {'Id': 1680064, 'Description': 'C13', 'IsStart': False, 'IsEnd': False}, {'Id': 1680065, 'Description': 'F9', 'IsStart': False, 'IsEnd': False}, {'Id': 1680066, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1680067, 'Description': 'G18', 'IsStart': False, 'IsEnd': True}, {'Id': 1680068, 'Description': 'I14', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",20735
420,ATAUALPA,6C,"[{'Id': 1695363, 'Description': 'E18', 'IsStart': False, 'IsEnd': True}, {'Id': 1695364, 'Description': 'F14', 'IsStart': False, 'IsEnd': False}, {'Id': 1695365, 'Description': 'H11', 'IsStart': False, 'IsEnd': False}, {'Id': 1695366, 'Description': 'I11', 'IsStart': False, 'IsEnd': False}, {'Id': 1695367, 'Description': 'I16', 'IsStart': False, 'IsEnd': False}, {'Id': 1695368, 'Description': 'J8', 'IsStart': False, 'IsEnd': False}, {'Id': 1695369, 'Description': 'K5', 'IsStart': True, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}]",139394
421,ATTILALALA,6C,"[{'Id': 2063469, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 2063470, 'Description': 'I10', 'IsStart': False, 'IsEnd': False}, {'Id': 2063471, 'Description': 'E12', 'IsStart': False, 'IsEnd': False}, {'Id': 2063472, 'Description': 'I14', 'IsStart': False, 'IsEnd': False}, {'Id': 2063473, 'Description': 'H16', 'IsStart': False, 'IsEnd': False}, {'Id': 2063474, 'Description': 'K18', 'IsStart': False, 'IsEnd': True}, {'Id': 2063475, 'Description': 'K7', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",360635
422,B.O.B. 2,6C,"[{'Id': 1670220, 'Description': 'A5', 'IsStart': True, 'IsEnd': False}, {'Id': 1670221, 'Description': 'A9', 'IsStart': False, 'IsEnd': False}, {'Id': 1670222, 'Description': 'C13', 'IsStart': False, 'IsEnd': False}, {'Id': 1670223, 'Description': 'E7', 'IsStart': False, 'IsEnd': False}, {'Id': 1670224, 'Description': 'F11', 'IsStart': False, 'IsEnd': False}, {'Id': 1670225, 'Description': 'G15', 'IsStart': False, 'IsEnd': False}, {'Id': 1670226, 'Description': 'I14', 'IsStart': False, 'IsEnd': False}, {'Id': 1670227, 'Description': 'K18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",306062
423,BANANARAMA,6C,"[{'Id': 1697938, 'Description': 'B10', 'IsStart': False, 'IsEnd': False}, {'Id': 1697939, 'Description': 'E8', 'IsStart': False, 'IsEnd': False}, {'Id': 1697940, 'Description': 'E12', 'IsStart': False, 'IsEnd': False}, {'Id': 1697941, 'Description': 'E15', 'IsStart': False, 'IsEnd': False}, {'Id': 1697942, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1697943, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",45182
424,BIGGY SMALLS,6C,"[{'Id': 1526543, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1526544, 'Description': 'H10', 'IsStart': False, 'IsEnd': False}, {'Id': 1526545, 'Description': 'F14', 'IsStart': False, 'IsEnd': False}, {'Id': 1526546, 'Description': 'G17', 'IsStart': False, 'IsEnd': False}, {'Id': 1526547, 'Description': 'D18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",36667
425,BOTTOM LINE,6C,"[{'Id': 1832187, 'Description': 'G4', 'IsStart': True, 'IsEnd': False}, {'Id': 1832188, 'Description': 'K5', 'IsStart': True, 'IsEnd': False}, {'Id': 1832189, 'Description': 'G9', 'IsStart': False, 'IsEnd': False}, {'Id': 1832190, 'Description': 'H10', 'IsStart': False, 'IsEnd': False}, {'Id': 1832191, 'Description': 'C13', 'IsStart': False, 'IsEnd': False}, {'Id': 1832192, 'Description': 'E18', 'IsStart': False, 'IsEnd': True}, {'Id': 1832193, 'Description': 'D15', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",331622
426,BOULDERWELT,6C,"[{'Id': 1528202, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1528203, 'Description': 'E7', 'IsStart': False, 'IsEnd': False}, {'Id': 1528204, 'Description': 'H10', 'IsStart': False, 'IsEnd': False}, {'Id': 1528205, 'Description': 'E14', 'IsStart': False, 'IsEnd': False}, {'Id': 1528206, 'Description': 'G18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",41029
427,BUTOLOGIA,6C,"[{'Id': 1534028, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1534029, 'Description': 'E10', 'IsStart': False, 'IsEnd': False}, {'Id': 1534030, 'Description': 'J9', 'IsStart': False, 'IsEnd': False}, {'Id': 1534031, 'Description': 'I13', 'IsStart': False, 'IsEnd': False}, {'Id': 1534032, 'Description': 'G15', 'IsStart': False, 'IsEnd': False}, {'Id': 1534033, 'Description': 'K18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",57470
428,BZ - HYPERION,6C,"[{'Id': 1693592, 'Description': 'K5', 'IsStart': True, 'IsEnd': False}, {'Id': 1693593, 'Description': 'J8', 'IsStart': False, 'IsEnd': False}, {'Id': 1693594, 'Description': 'I11', 'IsStart': False, 'IsEnd': False}, {'Id': 1693595, 'Description': 'E11', 'IsStart': False, 'IsEnd': False}, {'Id': 1693596, 'Description': 'D12', 'IsStart': False, 'IsEnd': False}, {'Id': 1693597, 'Description': 'B8', 'IsStart': False, 'IsEnd': False}, {'Id': 1693598, 'Description': 'B16', 'IsStart': False, 'IsEnd': False}, {'Id': 1693599, 'Description': 'E18', 'IsStart': False, 'IsEnd': True}, {'Id': 1693600, 'Description': 'C14', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}]",314508
429,COMME NEIGE AU SOLEIL,6C,"[{'Id': 2368832, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 2368833, 'Description': 'F10', 'IsStart': False, 'IsEnd': False}, {'Id': 2368834, 'Description': 'E10', 'IsStart': False, 'IsEnd': False}, {'Id': 2368835, 'Description': 'E13', 'IsStart': False, 'IsEnd': False}, {'Id': 2368836, 'Description': 'B16', 'IsStart': False, 'IsEnd': False}, {'Id': 2368837, 'Description': 'B18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}]",399507
430,DES GROS CUTLOOSE PAS RAP,6C,"[{'Id': 1575127, 'Description': 'I4', 'IsStart': True, 'IsEnd': False}, {'Id': 1575128, 'Description': 'E8', 'IsStart': False, 'IsEnd': False}, {'Id': 1575129, 'Description': 'F11', 'IsStart': False, 'IsEnd': False}, {'Id': 1575130, 'Description': 'C13', 'IsStart': False, 'IsEnd': False}, {'Id': 1575131, 'Description': 'E18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",181435
431,DOUBLE CROSS,6C,"[{'Id': 1530232, 'Description': 'K5', 'IsStart': True, 'IsEnd': False}, {'Id': 1530233, 'Description': 'G6', 'IsStart': False, 'IsEnd': False}, {'Id': 1530234, 'Description': 'E8', 'IsStart': False, 'IsEnd': False}, {'Id': 1530235, 'Description': 'B10', 'IsStart': False, 'IsEnd': False}, {'Id': 1530236, 'Description': 'D12', 'IsStart': False, 'IsEnd': False}, {'Id': 1530237, 'Description': 'E15', 'IsStart': False, 'IsEnd': False}, {'Id': 1530238, 'Description': 'I16', 'IsStart': False, 'IsEnd': False}, {'Id': 1530239, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",46508
432,DROP DEAD TENRYU,6C,"[{'Id': 1522542, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1522543, 'Description': 'G8', 'IsStart': False, 'IsEnd': False}, {'Id': 1522544, 'Description': 'C10', 'IsStart': False, 'IsEnd': False}, {'Id': 1522545, 'Description': 'G13', 'IsStart': False, 'IsEnd': False}, {'Id': 1522546, 'Description': 'G17', 'IsStart': False, 'IsEnd': False}, {'Id': 1522547, 'Description': 'D18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",25652
433,ELANOMOUS,6C,"[{'Id': 1698093, 'Description': 'B3', 'IsStart': True, 'IsEnd': False}, {'Id': 1698094, 'Description': 'C7', 'IsStart': False, 'IsEnd': False}, {'Id': 1698095, 'Description': 'C10', 'IsStart': False, 'IsEnd': False}, {'Id': 1698096, 'Description': 'F14', 'IsStart': False, 'IsEnd': False}, {'Id': 1698097, 'Description': 'F11', 'IsStart': False, 'IsEnd': False}, {'Id': 1698098, 'Description': 'G18', 'IsStart': False, 'IsEnd': True}, {'Id': 1698099, 'Description': 'I16', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",19766
